order_id,order_date,order_time,item_name,category,price,order_datetime
2073,2023-02-04,1:35:51 PM,Fettuccine Alfredo,Italian,14.5,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,Pork Ramen,Asian,17.95,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,Pork Ramen,Asian,17.95,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,Chicken Burrito,Mexican,12.95,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,French Fries,American,7.0,2023-02-04 13:35:51
2073,2023-02-04,1:35:51 PM,French Fries,American,7.0,2023-02-04 13:35:51
2074,2023-02-04,1:41:08 PM,Spaghetti,Italian,14.5,2023-02-04 13:41:08
2074,2023-02-04,1:41:08 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 13:41:08
2075,2023-02-04,2:03:04 PM,Orange Chicken,Asian,16.5,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Chicken Tacos,Mexican,11.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Cheeseburger,American,13.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Spaghetti,Italian,14.5,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Meat Lasagna,Italian,17.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,California Roll,Asian,11.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Salmon Roll,Asian,14.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Steak Burrito,Mexican,14.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Chips & Salsa,Mexican,7.0,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Eggplant Parmesan,Italian,16.95,2023-02-04 14:03:04
2075,2023-02-04,2:03:04 PM,Eggplant Parmesan,Italian,16.95,2023-02-04 14:03:04
2076,2023-02-04,2:11:44 PM,Hamburger,American,12.95,2023-02-04 14:11:44
2076,2023-02-04,2:11:44 PM,Meat Lasagna,Italian,17.95,2023-02-04 14:11:44
2077,2023-02-04,2:31:27 PM,Chicken Burrito,Mexican,12.95,2023-02-04 14:31:27
2078,2023-02-04,2:49:29 PM,Hamburger,American,12.95,2023-02-04 14:49:29
2078,2023-02-04,2:49:29 PM,Chicken Parmesan,Italian,17.95,2023-02-04 14:49:29
2079,2023-02-04,2:57:11 PM,Chips & Salsa,Mexican,7.0,2023-02-04 14:57:11
2080,2023-02-04,2:58:48 PM,Cheeseburger,American,13.95,2023-02-04 14:58:48
2080,2023-02-04,2:58:48 PM,Cheese Lasagna,Italian,15.5,2023-02-04 14:58:48
2081,2023-02-04,3:14:39 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 15:14:39
2081,2023-02-04,3:14:39 PM,Salmon Roll,Asian,14.95,2023-02-04 15:14:39
2081,2023-02-04,3:14:39 PM,Salmon Roll,Asian,14.95,2023-02-04 15:14:39
2081,2023-02-04,3:14:39 PM,Edamame,Asian,5.0,2023-02-04 15:14:39
2082,2023-02-04,3:16:20 PM,Salmon Roll,Asian,14.95,2023-02-04 15:16:20
2083,2023-02-04,3:40:20 PM,Veggie Burger,American,10.5,2023-02-04 15:40:20
2084,2023-02-04,4:06:23 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-04 16:06:23
2084,2023-02-04,4:06:23 PM,Chicken Burrito,Mexican,12.95,2023-02-04 16:06:23
2085,2023-02-04,4:16:36 PM,Meat Lasagna,Italian,17.95,2023-02-04 16:16:36
2086,2023-02-04,4:38:50 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 16:38:50
2086,2023-02-04,4:38:50 PM,California Roll,Asian,11.95,2023-02-04 16:38:50
2087,2023-02-04,4:39:18 PM,Hamburger,American,12.95,2023-02-04 16:39:18
2087,2023-02-04,4:39:18 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-04 16:39:18
2088,2023-02-04,4:48:57 PM,Chips & Guacamole,Mexican,9.0,2023-02-04 16:48:57
2089,2023-02-04,5:05:16 PM,Chips & Salsa,Mexican,7.0,2023-02-04 17:05:16
2090,2023-02-04,5:17:07 PM,Hamburger,American,12.95,2023-02-04 17:17:07
2090,2023-02-04,5:17:07 PM,Pork Ramen,Asian,17.95,2023-02-04 17:17:07
2090,2023-02-04,5:17:07 PM,Mac & Cheese,American,7.0,2023-02-04 17:17:07
2090,2023-02-04,5:17:07 PM,Chicken Parmesan,Italian,17.95,2023-02-04 17:17:07
2091,2023-02-04,5:17:43 PM,Spaghetti,Italian,14.5,2023-02-04 17:17:43
2091,2023-02-04,5:17:43 PM,Cheese Quesadillas,Mexican,10.5,2023-02-04 17:17:43
2092,2023-02-04,5:31:43 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 17:31:43
2092,2023-02-04,5:31:43 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 17:31:43
2093,2023-02-04,5:33:29 PM,Edamame,Asian,5.0,2023-02-04 17:33:29
2093,2023-02-04,5:33:29 PM,Chips & Guacamole,Mexican,9.0,2023-02-04 17:33:29
2094,2023-02-04,5:35:45 PM,Korean Beef Bowl,Asian,17.95,2023-02-04 17:35:45
2094,2023-02-04,5:35:45 PM,Meat Lasagna,Italian,17.95,2023-02-04 17:35:45
2095,2023-02-04,5:49:55 PM,Hamburger,American,12.95,2023-02-04 17:49:55
2095,2023-02-04,5:49:55 PM,Cheeseburger,American,13.95,2023-02-04 17:49:55
2095,2023-02-04,5:49:55 PM,Pork Ramen,Asian,17.95,2023-02-04 17:49:55
2095,2023-02-04,5:49:55 PM,Mac & Cheese,American,7.0,2023-02-04 17:49:55
2096,2023-02-04,6:11:16 PM,Salmon Roll,Asian,14.95,2023-02-04 18:11:16
2097,2023-02-04,6:13:32 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-04 18:13:32
2097,2023-02-04,6:13:32 PM,Mac & Cheese,American,7.0,2023-02-04 18:13:32
2098,2023-02-04,6:16:27 PM,Tofu Pad Thai,Asian,14.5,2023-02-04 18:16:27
2098,2023-02-04,6:16:27 PM,Spaghetti,Italian,14.5,2023-02-04 18:16:27
2099,2023-02-04,6:44:17 PM,Edamame,Asian,5.0,2023-02-04 18:44:17
2100,2023-02-04,6:46:03 PM,Tofu Pad Thai,Asian,14.5,2023-02-04 18:46:03
2100,2023-02-04,6:46:03 PM,Chicken Burrito,Mexican,12.95,2023-02-04 18:46:03
2101,2023-02-04,7:27:08 PM,Chicken Tacos,Mexican,11.95,2023-02-04 19:27:08
2101,2023-02-04,7:27:08 PM,Tofu Pad Thai,Asian,14.5,2023-02-04 19:27:08
2101,2023-02-04,7:27:08 PM,Chicken Burrito,Mexican,12.95,2023-02-04 19:27:08
2102,2023-02-04,7:30:52 PM,Orange Chicken,Asian,16.5,2023-02-04 19:30:52
2102,2023-02-04,7:30:52 PM,Meat Lasagna,Italian,17.95,2023-02-04 19:30:52
2102,2023-02-04,7:30:52 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 19:30:52
2103,2023-02-04,7:38:28 PM,Hamburger,American,12.95,2023-02-04 19:38:28
2103,2023-02-04,7:38:28 PM,Steak Tacos,Mexican,13.95,2023-02-04 19:38:28
2103,2023-02-04,7:38:28 PM,Cheeseburger,American,13.95,2023-02-04 19:38:28
2103,2023-02-04,7:38:28 PM,Mac & Cheese,American,7.0,2023-02-04 19:38:28
2104,2023-02-04,8:09:43 PM,Spaghetti,Italian,14.5,2023-02-04 20:09:43
2104,2023-02-04,8:09:43 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 20:09:43
2104,2023-02-04,8:09:43 PM,Mac & Cheese,American,7.0,2023-02-04 20:09:43
2105,2023-02-04,8:22:27 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-04 20:22:27
2106,2023-02-04,8:54:54 PM,Chicken Parmesan,Italian,17.95,2023-02-04 20:54:54
2106,2023-02-04,8:54:54 PM,Potstickers,Asian,9.0,2023-02-04 20:54:54
2107,2023-02-04,9:01:41 PM,Cheese Lasagna,Italian,15.5,2023-02-04 21:01:41
2107,2023-02-04,9:01:41 PM,Steak Burrito,Mexican,14.95,2023-02-04 21:01:41
2108,2023-02-04,9:05:07 PM,Cheeseburger,American,13.95,2023-02-04 21:05:07
2108,2023-02-04,9:05:07 PM,Spaghetti,Italian,14.5,2023-02-04 21:05:07
2108,2023-02-04,9:05:07 PM,Chicken Parmesan,Italian,17.95,2023-02-04 21:05:07
2108,2023-02-04,9:05:07 PM,Chips & Guacamole,Mexican,9.0,2023-02-04 21:05:07
2109,2023-02-04,9:13:14 PM,Cheeseburger,American,13.95,2023-02-04 21:13:14
2109,2023-02-04,9:13:14 PM,Edamame,Asian,5.0,2023-02-04 21:13:14
2110,2023-02-04,9:16:34 PM,California Roll,Asian,11.95,2023-02-04 21:16:34
2110,2023-02-04,9:16:34 PM,Chicken Torta,Mexican,11.95,2023-02-04 21:16:34
2111,2023-02-04,9:28:44 PM,Hamburger,American,12.95,2023-02-04 21:28:44
2111,2023-02-04,9:28:44 PM,Hot Dog,American,9.0,2023-02-04 21:28:44
2111,2023-02-04,9:28:44 PM,Pork Ramen,Asian,17.95,2023-02-04 21:28:44
2111,2023-02-04,9:28:44 PM,Edamame,Asian,5.0,2023-02-04 21:28:44
2112,2023-02-04,10:07:51 PM,Hamburger,American,12.95,2023-02-04 22:07:51
2113,2023-02-04,10:16:08 PM,Hot Dog,American,9.0,2023-02-04 22:16:08
2113,2023-02-04,10:16:08 PM,Mushroom Ravioli,Italian,15.5,2023-02-04 22:16:08
2114,2023-02-04,10:26:28 PM,Tofu Pad Thai,Asian,14.5,2023-02-04 22:26:28
2115,2023-02-05,11:15:19 AM,Orange Chicken,Asian,16.5,2023-02-05 11:15:19
2115,2023-02-05,11:15:19 AM,Korean Beef Bowl,Asian,17.95,2023-02-05 11:15:19
2115,2023-02-05,11:15:19 AM,Edamame,Asian,5.0,2023-02-05 11:15:19
2115,2023-02-05,11:15:19 AM,Mac & Cheese,American,7.0,2023-02-05 11:15:19
2116,2023-02-05,12:11:52 PM,Mushroom Ravioli,Italian,15.5,2023-02-05 12:11:52
2117,2023-02-05,12:20:33 PM,Steak Torta,Mexican,13.95,2023-02-05 12:20:33
2118,2023-02-05,12:24:57 PM,Cheeseburger,American,13.95,2023-02-05 12:24:57
2118,2023-02-05,12:24:57 PM,Mac & Cheese,American,7.0,2023-02-05 12:24:57
2118,2023-02-05,12:24:57 PM,Mac & Cheese,American,7.0,2023-02-05 12:24:57
2119,2023-02-05,12:30:46 PM,California Roll,Asian,11.95,2023-02-05 12:30:46
2120,2023-02-05,12:47:12 PM,Potstickers,Asian,9.0,2023-02-05 12:47:12
2121,2023-02-05,12:50:51 PM,Potstickers,Asian,9.0,2023-02-05 12:50:51
2122,2023-02-05,12:52:55 PM,Pork Ramen,Asian,17.95,2023-02-05 12:52:55
2122,2023-02-05,12:52:55 PM,Pork Ramen,Asian,17.95,2023-02-05 12:52:55
2123,2023-02-05,12:54:56 PM,Chips & Salsa,Mexican,7.0,2023-02-05 12:54:56
2124,2023-02-05,12:56:27 PM,Chicken Burrito,Mexican,12.95,2023-02-05 12:56:27
2124,2023-02-05,12:56:27 PM,Mushroom Ravioli,Italian,15.5,2023-02-05 12:56:27
2124,2023-02-05,12:56:27 PM,Steak Torta,Mexican,13.95,2023-02-05 12:56:27
2124,2023-02-05,12:56:27 PM,Steak Torta,Mexican,13.95,2023-02-05 12:56:27
2124,2023-02-05,12:56:27 PM,Cheese Quesadillas,Mexican,10.5,2023-02-05 12:56:27
2125,2023-02-05,1:06:10 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 13:06:10
2126,2023-02-05,1:31:29 PM,Hamburger,American,12.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Hamburger,American,12.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Veggie Burger,American,10.5,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Fettuccine Alfredo,Italian,14.5,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Cheese Lasagna,Italian,15.5,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,California Roll,Asian,11.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Edamame,Asian,5.0,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Steak Burrito,Mexican,14.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Chicken Torta,Mexican,11.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Steak Torta,Mexican,13.95,2023-02-05 13:31:29
2126,2023-02-05,1:31:29 PM,Eggplant Parmesan,Italian,16.95,2023-02-05 13:31:29
2127,2023-02-05,1:42:16 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 13:42:16
2128,2023-02-05,1:42:50 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 13:42:50
2128,2023-02-05,1:42:50 PM,Steak Torta,Mexican,13.95,2023-02-05 13:42:50
2129,2023-02-05,1:48:38 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-05 13:48:38
2129,2023-02-05,1:48:38 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 13:48:38
2129,2023-02-05,1:48:38 PM,Chicken Burrito,Mexican,12.95,2023-02-05 13:48:38
2129,2023-02-05,1:48:38 PM,Chicken Parmesan,Italian,17.95,2023-02-05 13:48:38
2130,2023-02-05,2:17:14 PM,Chips & Salsa,Mexican,7.0,2023-02-05 14:17:14
2131,2023-02-05,2:17:24 PM,Steak Tacos,Mexican,13.95,2023-02-05 14:17:24
2132,2023-02-05,2:18:04 PM,Chicken Tacos,Mexican,11.95,2023-02-05 14:18:04
2132,2023-02-05,2:18:04 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 14:18:04
2132,2023-02-05,2:18:04 PM,California Roll,Asian,11.95,2023-02-05 14:18:04
2132,2023-02-05,2:18:04 PM,Potstickers,Asian,9.0,2023-02-05 14:18:04
2133,2023-02-05,2:18:52 PM,Chicken Parmesan,Italian,17.95,2023-02-05 14:18:52
2134,2023-02-05,2:36:32 PM,Pork Ramen,Asian,17.95,2023-02-05 14:36:32
2134,2023-02-05,2:36:32 PM,Edamame,Asian,5.0,2023-02-05 14:36:32
2134,2023-02-05,2:36:32 PM,Chicken Parmesan,Italian,17.95,2023-02-05 14:36:32
2135,2023-02-05,2:38:28 PM,Orange Chicken,Asian,16.5,2023-02-05 14:38:28
2135,2023-02-05,2:38:28 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-05 14:38:28
2135,2023-02-05,2:38:28 PM,Fettuccine Alfredo,Italian,14.5,2023-02-05 14:38:28
2136,2023-02-05,2:54:49 PM,Cheeseburger,American,13.95,2023-02-05 14:54:49
2136,2023-02-05,2:54:49 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 14:54:49
2136,2023-02-05,2:54:49 PM,California Roll,Asian,11.95,2023-02-05 14:54:49
2137,2023-02-05,3:00:15 PM,Steak Tacos,Mexican,13.95,2023-02-05 15:00:15
2137,2023-02-05,3:00:15 PM,Cheeseburger,American,13.95,2023-02-05 15:00:15
2137,2023-02-05,3:00:15 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 15:00:15
2138,2023-02-05,3:08:13 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 15:08:13
2138,2023-02-05,3:08:13 PM,Eggplant Parmesan,Italian,16.95,2023-02-05 15:08:13
2139,2023-02-05,3:41:58 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-05 15:41:58
2140,2023-02-05,4:55:35 PM,Shrimp Scampi,Italian,19.95,2023-02-05 16:55:35
2141,2023-02-05,5:00:13 PM,Salmon Roll,Asian,14.95,2023-02-05 17:00:13
2142,2023-02-05,5:36:09 PM,Hamburger,American,12.95,2023-02-05 17:36:09
2142,2023-02-05,5:36:09 PM,Chips & Guacamole,Mexican,9.0,2023-02-05 17:36:09
2143,2023-02-05,5:44:52 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 17:44:52
2143,2023-02-05,5:44:52 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 17:44:52
2143,2023-02-05,5:44:52 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 17:44:52
2143,2023-02-05,5:44:52 PM,Edamame,Asian,5.0,2023-02-05 17:44:52
2144,2023-02-05,5:48:08 PM,Cheeseburger,American,13.95,2023-02-05 17:48:08
2144,2023-02-05,5:48:08 PM,Mac & Cheese,American,7.0,2023-02-05 17:48:08
2145,2023-02-05,5:57:12 PM,California Roll,Asian,11.95,2023-02-05 17:57:12
2145,2023-02-05,5:57:12 PM,Chicken Parmesan,Italian,17.95,2023-02-05 17:57:12
2146,2023-02-05,6:04:19 PM,Fettuccine Alfredo,Italian,14.5,2023-02-05 18:04:19
2146,2023-02-05,6:04:19 PM,Chicken Burrito,Mexican,12.95,2023-02-05 18:04:19
2147,2023-02-05,6:11:25 PM,Spaghetti,Italian,14.5,2023-02-05 18:11:25
2147,2023-02-05,6:11:25 PM,Edamame,Asian,5.0,2023-02-05 18:11:25
2147,2023-02-05,6:11:25 PM,Edamame,Asian,5.0,2023-02-05 18:11:25
2147,2023-02-05,6:11:25 PM,Chips & Guacamole,Mexican,9.0,2023-02-05 18:11:25
2148,2023-02-05,6:15:37 PM,Chicken Burrito,Mexican,12.95,2023-02-05 18:15:37
2148,2023-02-05,6:15:37 PM,Chicken Torta,Mexican,11.95,2023-02-05 18:15:37
2149,2023-02-05,6:19:51 PM,Chicken Burrito,Mexican,12.95,2023-02-05 18:19:51
2150,2023-02-05,6:22:25 PM,Pork Ramen,Asian,17.95,2023-02-05 18:22:25
2151,2023-02-05,6:22:28 PM,Hamburger,American,12.95,2023-02-05 18:22:28
2151,2023-02-05,6:22:28 PM,Shrimp Scampi,Italian,19.95,2023-02-05 18:22:28
2152,2023-02-05,6:35:11 PM,Pork Ramen,Asian,17.95,2023-02-05 18:35:11
2152,2023-02-05,6:35:11 PM,Steak Burrito,Mexican,14.95,2023-02-05 18:35:11
2153,2023-02-05,6:38:01 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 18:38:01
2153,2023-02-05,6:38:01 PM,Chips & Salsa,Mexican,7.0,2023-02-05 18:38:01
2154,2023-02-05,6:55:27 PM,Hamburger,American,12.95,2023-02-05 18:55:27
2154,2023-02-05,6:55:27 PM,Steak Tacos,Mexican,13.95,2023-02-05 18:55:27
2155,2023-02-05,6:59:56 PM,Chicken Burrito,Mexican,12.95,2023-02-05 18:59:56
2155,2023-02-05,6:59:56 PM,French Fries,American,7.0,2023-02-05 18:59:56
2156,2023-02-05,7:29:29 PM,Chicken Burrito,Mexican,12.95,2023-02-05 19:29:29
2156,2023-02-05,7:29:29 PM,Mushroom Ravioli,Italian,15.5,2023-02-05 19:29:29
2156,2023-02-05,7:29:29 PM,Cheese Quesadillas,Mexican,10.5,2023-02-05 19:29:29
2157,2023-02-05,7:39:29 PM,Pork Ramen,Asian,17.95,2023-02-05 19:39:29
2157,2023-02-05,7:39:29 PM,Mac & Cheese,American,7.0,2023-02-05 19:39:29
2158,2023-02-05,7:49:47 PM,Chicken Burrito,Mexican,12.95,2023-02-05 19:49:47
2158,2023-02-05,7:49:47 PM,Edamame,Asian,5.0,2023-02-05 19:49:47
2159,2023-02-05,7:55:12 PM,Orange Chicken,Asian,16.5,2023-02-05 19:55:12
2159,2023-02-05,7:55:12 PM,Cheeseburger,American,13.95,2023-02-05 19:55:12
2159,2023-02-05,7:55:12 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 19:55:12
2159,2023-02-05,7:55:12 PM,Korean Beef Bowl,Asian,17.95,2023-02-05 19:55:12
2160,2023-02-05,8:01:50 PM,Edamame,Asian,5.0,2023-02-05 20:01:50
2161,2023-02-05,8:10:24 PM,Hamburger,American,12.95,2023-02-05 20:10:24
2161,2023-02-05,8:10:24 PM,Steak Burrito,Mexican,14.95,2023-02-05 20:10:24
2162,2023-02-05,8:15:06 PM,Tofu Pad Thai,Asian,14.5,2023-02-05 20:15:06
2162,2023-02-05,8:15:06 PM,Mac & Cheese,American,7.0,2023-02-05 20:15:06
2163,2023-02-05,8:18:08 PM,Chicken Tacos,Mexican,11.95,2023-02-05 20:18:08
2163,2023-02-05,8:18:08 PM,Chips & Guacamole,Mexican,9.0,2023-02-05 20:18:08
2164,2023-02-05,8:23:49 PM,Hot Dog,American,9.0,2023-02-05 20:23:49
2165,2023-02-05,8:29:51 PM,Cheeseburger,American,13.95,2023-02-05 20:29:51
2165,2023-02-05,8:29:51 PM,Mac & Cheese,American,7.0,2023-02-05 20:29:51
2166,2023-02-05,8:41:36 PM,Eggplant Parmesan,Italian,16.95,2023-02-05 20:41:36
2167,2023-02-05,8:56:14 PM,Chips & Salsa,Mexican,7.0,2023-02-05 20:56:14
2168,2023-02-05,8:59:08 PM,Chicken Torta,Mexican,11.95,2023-02-05 20:59:08
2169,2023-02-05,9:23:02 PM,Chicken Torta,Mexican,11.95,2023-02-05 21:23:02
2169,2023-02-05,9:23:02 PM,Eggplant Parmesan,Italian,16.95,2023-02-05 21:23:02
2170,2023-02-05,9:34:23 PM,Spaghetti,Italian,14.5,2023-02-05 21:34:23
2171,2023-02-05,9:48:24 PM,Chicken Torta,Mexican,11.95,2023-02-05 21:48:24
2172,2023-02-05,9:51:44 PM,Chicken Tacos,Mexican,11.95,2023-02-05 21:51:44
2172,2023-02-05,9:51:44 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-05 21:51:44
2172,2023-02-05,9:51:44 PM,Steak Torta,Mexican,13.95,2023-02-05 21:51:44
2172,2023-02-05,9:51:44 PM,Steak Torta,Mexican,13.95,2023-02-05 21:51:44
2173,2023-02-05,9:56:42 PM,Orange Chicken,Asian,16.5,2023-02-05 21:56:42
2174,2023-02-05,10:00:17 PM,Steak Burrito,Mexican,14.95,2023-02-05 22:00:17
2174,2023-02-05,10:00:17 PM,Steak Torta,Mexican,13.95,2023-02-05 22:00:17
2174,2023-02-05,10:00:17 PM,Cheese Quesadillas,Mexican,10.5,2023-02-05 22:00:17
2174,2023-02-05,10:00:17 PM,Mac & Cheese,American,7.0,2023-02-05 22:00:17
2175,2023-02-06,11:16:08 AM,Spaghetti,Italian,14.5,2023-02-06 11:16:08
2176,2023-02-06,11:18:53 AM,Steak Tacos,Mexican,13.95,2023-02-06 11:18:53
2177,2023-02-06,11:25:48 AM,Steak Tacos,Mexican,13.95,2023-02-06 11:25:48
2177,2023-02-06,11:25:48 AM,Edamame,Asian,5.0,2023-02-06 11:25:48
2178,2023-02-06,11:32:25 AM,Korean Beef Bowl,Asian,17.95,2023-02-06 11:32:25
2179,2023-02-06,11:54:09 AM,Edamame,Asian,5.0,2023-02-06 11:54:09
2180,2023-02-06,11:59:14 AM,Tofu Pad Thai,Asian,14.5,2023-02-06 11:59:14
2180,2023-02-06,11:59:14 AM,Shrimp Scampi,Italian,19.95,2023-02-06 11:59:14
2181,2023-02-06,12:06:15 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-06 12:06:15
2181,2023-02-06,12:06:15 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-06 12:06:15
2182,2023-02-06,12:22:30 PM,Orange Chicken,Asian,16.5,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Cheeseburger,American,13.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Tofu Pad Thai,Asian,14.5,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Spaghetti & Meatballs,Italian,17.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Korean Beef Bowl,Asian,17.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Pork Ramen,Asian,17.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Chicken Burrito,Mexican,12.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Steak Burrito,Mexican,14.95,2023-02-06 12:22:30
2182,2023-02-06,12:22:30 PM,Steak Torta,Mexican,13.95,2023-02-06 12:22:30
2183,2023-02-06,12:25:17 PM,Hamburger,American,12.95,2023-02-06 12:25:17
2183,2023-02-06,12:25:17 PM,Veggie Burger,American,10.5,2023-02-06 12:25:17
2183,2023-02-06,12:25:17 PM,California Roll,Asian,11.95,2023-02-06 12:25:17
2183,2023-02-06,12:25:17 PM,Mac & Cheese,American,7.0,2023-02-06 12:25:17
2184,2023-02-06,12:40:25 PM,Orange Chicken,Asian,16.5,2023-02-06 12:40:25
2184,2023-02-06,12:40:25 PM,Chicken Tacos,Mexican,11.95,2023-02-06 12:40:25
2184,2023-02-06,12:40:25 PM,Tofu Pad Thai,Asian,14.5,2023-02-06 12:40:25
2185,2023-02-06,12:54:25 PM,Hot Dog,American,9.0,2023-02-06 12:54:25
2186,2023-02-06,1:03:16 PM,Salmon Roll,Asian,14.95,2023-02-06 13:03:16
2187,2023-02-06,1:10:13 PM,Steak Tacos,Mexican,13.95,2023-02-06 13:10:13
2187,2023-02-06,1:10:13 PM,Spaghetti,Italian,14.5,2023-02-06 13:10:13
2187,2023-02-06,1:10:13 PM,Steak Torta,Mexican,13.95,2023-02-06 13:10:13
2187,2023-02-06,1:10:13 PM,Mac & Cheese,American,7.0,2023-02-06 13:10:13
2187,2023-02-06,1:10:13 PM,Potstickers,Asian,9.0,2023-02-06 13:10:13
2188,2023-02-06,1:13:33 PM,Steak Tacos,Mexican,13.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Tofu Pad Thai,Asian,14.5,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Spaghetti,Italian,14.5,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Korean Beef Bowl,Asian,17.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Korean Beef Bowl,Asian,17.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Meat Lasagna,Italian,17.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Cheese Lasagna,Italian,15.5,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Salmon Roll,Asian,14.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Salmon Roll,Asian,14.95,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Edamame,Asian,5.0,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Cheese Quesadillas,Mexican,10.5,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Chips & Salsa,Mexican,7.0,2023-02-06 13:13:33
2188,2023-02-06,1:13:33 PM,Chicken Parmesan,Italian,17.95,2023-02-06 13:13:33
2189,2023-02-06,1:14:59 PM,Hot Dog,American,9.0,2023-02-06 13:14:59
2189,2023-02-06,1:14:59 PM,Chicken Torta,Mexican,11.95,2023-02-06 13:14:59
2190,2023-02-06,1:19:45 PM,Orange Chicken,Asian,16.5,2023-02-06 13:19:45
2190,2023-02-06,1:19:45 PM,California Roll,Asian,11.95,2023-02-06 13:19:45
2191,2023-02-06,1:19:59 PM,Salmon Roll,Asian,14.95,2023-02-06 13:19:59
